VesselAISKey,AISTrajectPositionTimeStamp,AISTrajectPositionLongitude,AISTrajectPositionLatitude,AISTrajectPositionNorthing,AISTrajectPositionEasting,AISTrajectPositionCourseOverGround,AISTrajectPositionSpeedOverGround
123187,2018-01-06 05:29:33.380,4.044109821,51.93451691,5754270.001,571782.2994,253.5,7.9
123187,2018-01-08 09:59:09.367,4.169364929,51.92494583,5753336.515,580410.3931,325.5,9.5
123187,2018-01-08 10:03:50.087,4.153333187,51.93172073,5754072.401,579296.0778,283.9,9.3
123187,2018-01-06 05:35:55.193,4.034589767,51.94187164,5755078.627,571116.1846,347.9,3.6
123187,2018-01-08 10:11:59.230,4.115501881,51.9362793,5754538.841,576687.3381,283.4,11.7
123187,2018-01-08 10:16:21.657,4.092131615,51.93920517,5754839.875,575075.8667,280.7,11.6
123187,2018-01-08 10:20:00.767,4.079046726,51.94358063,5755313.081,574169.1874,350.4,6.7
123187,2018-01-06 06:07:13.410,4.033556461,51.94384766,5755297.384,571042.0366,3.7,0
123187,2018-01-06 06:28:13.403,4.041701794,51.93359756,5754165.381,571618.2162,82.8,5.4
123187,2018-01-06 06:34:25.637,4.059236526,51.93685532,5754545.102,572818.4428,70.6,7.2
123187,2018-01-08 10:52:01.920,4.074998379,51.95109177,5756144.329,573878.5852,297.4,0
123187,2018-01-06 06:39:45.610,4.074926853,51.9408989,5755010.635,573890.4188,48.3,6.7
123187,2018-01-06 06:45:13.377,4.080504894,51.9500351,5756032.415,574258.7518,349.6,6.9
123187,2018-01-06 07:05:05.557,4.040510178,51.97106552,5758331.304,571476.6922,292.9,6.3
123187,2018-01-06 07:10:55.200,4.024889946,51.97497177,5758750.514,570397.5832,291.9,6.5
123187,2018-01-06 07:25:14.550,3.997741699,51.96730042,5757871.389,568544.5762,174.7,6.5
123187,2018-01-08 11:33:39.973,4.075001717,51.95109558,5756144.757,573878.8083,297.4,0
123187,2018-01-06 07:31:23.333,4.00573349,51.95977402,5757041.879,569105.1706,123.1,4
123187,2018-01-08 12:08:30.570,4.074993134,51.9510994,5756145.172,573878.2122,297.4,0
123187,2018-01-06 08:02:05.173,4.010751724,51.95816803,5756868.044,569452.4528,112.7,0
123187,2018-01-08 12:48:11.713,4.074991703,51.9510994,5756145.171,573878.1139,297.4,0
123187,2018-01-06 08:42:55.577,4.010751724,51.95816803,5756868.044,569452.4528,112.7,0
123187,2018-01-06 09:14:35.700,4.01036644,51.95834732,5756887.616,569425.7022,294.9,1.4
123187,2018-01-08 13:40:50.883,4.074991703,51.95109177,5756144.322,573878.1265,297.4,0
123187,2018-01-06 09:45:45.197,4.010101795,51.9569664,5756733.781,569409.6507,192.5,0
123187,2018-01-08 14:15:39.007,4.075001717,51.95108795,5756143.908,573878.8209,297.4,0
123187,2018-01-06 10:27:34.383,4.01012516,51.95697021,5756734.227,569411.2503,169.8,0
123187,2018-01-08 14:49:21.550,4.077456474,51.95011902,5756038.642,574049.1138,25.1,4.9
123187,2018-01-08 14:54:51.663,4.077875137,51.95940781,5757072.142,574062.5789,334.8,6.9
123187,2018-01-06 10:59:54.693,4.01012516,51.95697021,5756734.227,569411.2503,169.8,0
123187,2018-01-08 15:01:31.867,4.061749935,51.9662323,5757814.85,572943.5412,286.7,6.9
123187,2018-01-08 15:08:00.777,4.04309988,51.97056198,5758277.849,571655.3875,287.9,6.9
123187,2018-01-08 15:12:49.903,4.028861523,51.97357941,5758599.51,570672.5664,290.4,6.9
123187,2018-01-08 15:17:40.733,4.014800072,51.97698593,5758964.807,569701.4222,291.3,6.8
123187,2018-01-08 15:27:29.220,3.996336699,51.96897507,5758056.318,568445.5041,185.3,6.1
123187,2018-01-06 11:30:15.517,4.010108471,51.95697784,5756735.06,569410.0917,150.3,0
123187,2018-01-08 15:37:29.257,3.995731592,51.95864105,5756906.419,568419.6695,276.9,0
123187,2018-01-06 12:01:34.217,4.010105133,51.95697403,5756734.632,569409.8682,150.3,0
123187,2018-01-08 16:08:19.987,3.995726585,51.95863342,5756905.565,568419.3371,276.9,0
123187,2018-01-06 12:25:04.647,4.001484871,51.96636581,5757770.978,568803.156,355.5,6.3
123187,2018-01-06 12:38:34.137,4.028778553,51.97163391,5758383.055,570669.928,111.9,7.1
123187,2018-01-08 16:40:30.750,3.995718241,51.95863724,5756905.982,568418.7579,287.7,0
123187,2018-01-06 12:46:15.517,4.052581787,51.96624756,5757807.393,572313.6705,108.4,7.9
123187,2018-01-06 12:55:14.143,4.077776432,51.95549393,5756636.75,574062.2462,167.2,7.6
123187,2018-01-06 12:59:45.867,4.080198288,51.94605255,5755589.175,574244.257,171.7,7.2
123187,2018-01-06 13:10:35.633,4.098149776,51.93826675,5754741.734,575491.1333,102.7,5.1
123187,2018-01-08 17:10:50.497,3.995698452,51.95864868,5756907.236,568417.3808,315.3,0
123187,2018-01-06 13:23:54.013,4.127761841,51.93429947,5754331.643,577533.5597,103.1,5.3
123187,2018-01-06 13:29:55.220,4.142056465,51.93239975,5754135.691,578519.5994,105,5.8
123187,2018-01-06 13:35:14.813,4.156751633,51.93011856,5753897.944,579533.934,112.3,6.4
123187,2018-01-06 13:46:15.653,4.179151535,51.9171524,5752480.621,581097.3814,136.8,6
123187,2018-01-08 17:44:10.460,3.995698452,51.95864868,5756907.236,568417.3808,315.3,0
123187,2018-01-06 13:52:03.417,4.190843105,51.9115181,5751867.091,581911.7063,119.8,5.9
123187,2018-01-06 13:57:54.227,4.203413486,51.90594482,5751261.478,582786.5729,129.4,5.7
123187,2018-01-08 17:57:10.717,3.999480009,51.96771622,5757919.273,568663.3593,357.9,5.8
123187,2018-01-06 14:03:55.910,4.215671539,51.89981842,5750594.141,583641.1911,127.3,5.7
123187,2018-01-08 18:03:30.267,4.005878448,51.97579956,5758824.348,569090.4817,80,4.9
123187,2018-01-08 18:13:09.973,4.027236462,51.97222519,5758447.318,570563.071,109.2,5.2
123187,2018-01-08 18:19:50.303,4.041768551,51.96884155,5758085.196,571566.6754,112.6,5.1
123187,2018-01-08 18:26:09.493,4.055031776,51.96511459,5757683.826,572483.811,136,5.3
123187,2018-01-08 18:35:51.700,4.041938305,51.96004486,5757107.015,571592.3513,263.9,6.3
123187,2018-01-06 14:19:34.373,4.235585213,51.87656784,5748031.404,585055.1323,147.4,6.5
123187,2018-01-06 14:26:35.653,4.25113678,51.86945343,5747258.459,586139.2234,119.5,6.1
123187,2018-01-06 14:33:54.887,4.268588543,51.86523438,5746810.026,587348.8827,90.1,5.9
123187,2018-01-08 19:08:41.633,4.034418106,51.95715332,5756778.05,571080.2195,236.6,0
123187,2018-01-06 14:44:24.680,4.296134949,51.86510468,5746828.997,589245.7762,88.4,6.1
123187,2018-01-06 14:49:44.057,4.311066628,51.86526108,5746864.792,590273.5463,89.2,6.2
123187,2018-01-06 14:55:05.853,4.326544762,51.86532593,5746891.302,591339.1177,92.8,6.9
123187,2018-01-06 15:05:54.417,4.345561504,51.85306931,5745552.227,592673.6388,145.3,5.9
123187,2018-01-06 15:12:14.510,4.35787487,51.84669495,5744859.055,593534.8816,118.3,5.6
123187,2018-01-06 15:20:24.823,4.377439976,51.84185791,5744346.417,594892.7007,97.6,5.7
123187,2018-01-08 19:39:10.457,4.034396648,51.95714951,5756777.604,571078.7511,236.6,0
123187,2018-01-06 15:30:03.477,4.403078556,51.84288788,5744494.667,596656.67,86,5.7
123187,2018-01-06 15:36:44.090,4.419744968,51.84101868,5744309.032,597808.7984,119,5.7
123187,2018-01-08 20:09:20.017,4.034406662,51.95719147,5756782.281,571079.3728,1.9,0.9
123187,2018-01-06 15:52:14.097,4.45762682,51.83140182,5743291.065,600439.814,82.8,6.1
123187,2018-01-08 20:16:50.543,4.05008173,51.95967865,5757074.332,572152.4651,84.1,5.8
123187,2018-01-06 15:58:44.740,4.475303173,51.83320618,5743516.242,601653.7017,75.3,6.2
123187,2018-01-08 20:23:01.557,4.064664841,51.96271133,5757426.184,573149.5252,8.5,5.4
123187,2018-01-06 16:04:04.240,4.489725113,51.83521652,5743760.033,602642.8014,80.2,6.1
123187,2018-01-08 20:33:50.007,4.038776875,51.97153854,5758382.21,571356.8766,291.1,6.9
123187,2018-01-06 16:13:23.323,4.513850212,51.83160782,5743392.969,604313.2811,114.8,6.1
123187,2018-01-06 16:22:15.700,4.537545204,51.83126831,5743389.4,605946.7122,72.1,6.2
123187,2018-01-08 21:13:20.777,4.027101517,51.97628403,5758898.603,570547.4264,321,0
123187,2018-01-08 21:45:41.867,4.027108192,51.97628784,5758899.034,570547.8789,321,0
123187,2018-01-08 22:14:00.973,3.996578217,51.96805191,5757953.873,568463.5021,169.8,5.8
123187,2018-01-08 22:20:10.163,4.003921509,51.95986176,5757049.917,568980.5355,125.8,5.2
123187,2018-01-06 16:37:44.737,4.56303978,51.81462479,5741575.855,607743.053,149.8,6.4
123187,2018-01-06 16:46:24.197,4.584111691,51.80718231,5740779.545,609213.4805,97.7,6.6
123187,2018-01-06 16:57:24.137,4.616268158,51.8013916,5740184.239,611444.5892,115.4,7
